"inst_id","sido","sgg","openDate","bedCount","instkind","revenue1","salescost1","sga1","salary1","noi1","noe1","interest1","ctax1","profit1","liquidAsset1","quickAsset1","receivableS1","inventoryAsset1","nonCAsset1","tanAsset1","OnonCAsset1","receivableL1","debt1","liquidLiabilities1","shortLoan1","NCLiabilities1","longLoan1","netAsset1","surplus1","revenue2","salescost2","sga2","salary2","noi2","noe2","interest2","ctax2","profit2","liquidAsset2","quickAsset2","receivableS2","inventoryAsset2","nonCAsset2","tanAsset2","OnonCAsset2","receivableL2","debt2","liquidLiabilities2","shortLoan2","NCLiabilities2","longLoan2","netAsset2","surplus2","employee1","employee2","ownerChange","year","difyea","employee_mean","size","inst_id","dif1","dif2","dif3","dif4","dif5","dif6","dif7","dif8","dif9","dif10","dif11","dif12","dif13","dif14","dif15","dif16","dif17","dif18","dif19","dif20","dif21","dif22","dif23","dif24"
172,"busan",72,19990504,30,5,6105254890,431327530,5532193576,2887498290,125459287,63947119,39591560,10054700,193191252,2203799587,2165988198,967124532,37811389,6072504272,4602812365,1940000,0,4333805732,2291389188,1143953797,2042416544,1557012399,3942498127,0,5982035160,418506587,5353317250,2740040770,54847081,81574582,52288328,10860900,172622922,2618088744,2586387846,1138331162,31700898,6234912476,4711454928,1940000,0,5103694345,2752799342,1678996517,2350895003,1859490858,3749306875,0,93,87,"same","1999",18,90,120,348,123219730,12820943,178876326,147457520,70612206,-17627463,-12696768,-806200,20568330,-414289157,-420399648,-171206630,6110491,-162408204,-108642563,0,0,-769888613,-461410154,-535042720,-308478459,-302478459,193191252,0
174,"gyeongbuk",8,20061108,69,5,1891353950,132098966,1512855813,1033624731,1557636,0,52591629,0,247956807,1860214289,1820214289,698952548,4e+07,1621186268,1447007897,6e+06,0,1711471492,1289671492,1106184218,421800000,251800000,1769929065,1100340995,1871788470,148056559,1470789422,1008101382,0,0,57761384,0,252942489,1603945444,1582245444,552219838,21700000,1483617236,1479617236,4e+06,0,1571676305,299100853,40152066,1272575452,1017575452,1515886375,846298305,66,61,"same","2006",11,63.5,132.5,349,19565480,-15957593,42066391,25523349,1557636,0,-5169755,0,-4985682,256268845,237968845,146732710,18300000,137569032,-32609339,2e+06,0,139795187,990570639,1066032152,-850775452,-765775452,254042690,254042690
181,"jeonbuk",26,20121218,539,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,"same","2012",5,36.5,575.5,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"gyeongbuk",166,20051201,14,4,4497414065,401527502,4339151908,2591686925,48701845,83655518,82117242,0,-278219018,994291198,932131491,89698740,62159707,4917120193,4236533525,484782770,325392770,3088460514,1474825813,983040281,1613634701,1.57e+09,2822950877,0,4306124600,396492714,3850972055,2418745636,49915330,76561767,69922158,0,32013394,1060060110,995291559,38819796,64768551,4450660746,4077097715,159390000,0,2373337098,561250951,155462065,1812086147,1.76e+09,3137383758,0,87,84,"same","2005",12,85.5,99.5,351,191289465,5034788,488179853,172941289,-1213485,7093751,12195084,0,-310232412,-65768912,-63160068,50878944,-2608844,466459447,159435810,325392770,325392770,715123416,913574862,827578216,-198451446,-1.9e+08,-314432881,0
185,"gyeongnam",32,20120120,78,4,7319085415,686857007,6112708036,3554808728,23579577,231519005,200698849,19271020,292309924,2932262244,2710830383,1783637109,168850399,9161452278,8510009278,651443000,0,8190233966,4128549070,982603292,4061684896,4e+09,3903480556,1677675280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,66,"same","2012",5,80,158,352,7319085415,686857007,6112708036,3554808728,23579577,231519005,200698849,19271020,292309924,2932262244,2710830383,1783637109,168850399,9161452278,8510009278,651443000,0,8190233966,4128549070,982603292,4061684896,4e+09,3903480556,1677675280
186,"gyeongnam",155,20131202,195,5,10524193814,589088638,8964162472,5322929364,16706602,169124234,35928710,159784500,658740572,1467529200,1425664648,1180876150,41864552,8094746852,7484914041,125060000,0,1779919483,1779919483,976887439,0,0,7782356569,0,10232366395,648485994,8774831978,5157220968,25185861,158536573,65777073,130908473,544789238,1558450293,1505507137,1193859645,52943156,7902691464,7575085742,120060000,0,2337525760,2337525760,1493389328,0,0,7123615997,0,25,22,"same","2013",4,23.5,218.5,353,291827419,-59397356,189330494,165708396,-8479259,10587661,-29848363,28876027,113951334,-90921093,-79842489,-12983495,-11078604,192055388,-90171701,5e+06,0,-557606277,-557606277,-516501889,0,0,658740572,0
188,"gyeongbuk",172,20150611,366,5,6171100298,0,5716501623,3745476667,70949307,308332230,251599824,16673720,200542032,1293028427,1171053048,5991600,121975379,8492301777,8485601777,6700000,0,5501010634,1851010634,846841870,3.65e+09,3.6e+09,4284319570,0,6064186938,0,5530854204,3409747086,84641920,336884312,262213278,0,281090342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,"same","2015",2,17,383,354,106913360,0,185647419,335729581,-13692613,-28552082,-10613454,16673720,-80548310,1293028427,1171053048,5991600,121975379,8492301777,8485601777,6700000,0,5501010634,1851010634,846841870,3.65e+09,3.6e+09,4284319570,0
193,"jeonbuk",26,20030102,102,4,8533038702,0,8146717236,4205604566,202143903,95288306,73710155,17661630,475515433,2985780753,2985780753,26227110,0,5144416664,5108334664,3.3e+07,0,4866876905,3159366905,769655898,1707510000,1692510000,3263320512,1953871319,9152147833,0,9090866906,4439691808,126944094,101948849,78415419,14640110,71636062,2832860284,2832860284,17611360,0,5726295212,5699847212,1.8e+07,0,5373627496,3293867496,787566049,2079760000,2064760000,3185528000,1876078807,5,8,"same","2003",14,6.5,108.5,355,-619109131,0,-944149670,-234087242,75199809,-6660543,-4705264,3021520,403879371,152920469,152920469,8615750,0,-581878548,-591512548,1.5e+07,0,-506750591,-134500591,-17910151,-372250000,-372250000,77792512,77792512
198,"jeonnam",53,20100914,200,5,5466315740,358671641,4951304192,3163232743,34097581,151839082,150785906,5122530,33475876,2073194234,2055508234,1644869096,17686000,7404500527,7350561127,53939400,0,4795641082,972307739,694868913,3823333343,3818333343,4682053679,0,5393165780,370173357,4834826674,3142147298,5323817,154145273,154143327,4782498,34561795,1791906802,1776217284,1390798886,15689518,7621517232,7582712832,38804400,0,4764846231,246512892,0,4518333339,4518333339,4648577803,0,15,12,"same","2010",7,13.5,213.5,356,73149960,-11501716,116477518,21085445,28773764,-2306191,-3357421,340032,-1085919,281287432,279290950,254070210,1996482,-217016705,-232151705,15135000,0,30794851,725794847,694868913,-694999996,-699999996,33475876,0
199,"jeonbuk",118,20150828,70,4,3245709950,160142250,2867317207,1776471340,10987424,150001590,55535304,10265990,68970337,1410760452,1403634852,675800350,7125600,5375975915,4718575915,8700000,0,1898029078,866850772,678453741,1031178306,9.25e+08,4888707289,184720689,3068540360,159370654,2664095879,1681906750,4666842,157086452,27932236,10191630,82462587,1636197308,1631184988,580508697,5012320,4863436135,4854736135,8700000,0,1679896491,706323861,472323670,973572630,946630650,4819736952,115750352,76,74,"change","2015",2,75,145,357,177169590,771596,203221328,94564590,6320582,-7084862,27603068,74360,-13492250,-225436856,-227550136,95291653,2113280,512539780,-136160220,0,0,218132587,160526911,206130071,57605676,-21630650,68970337,68970337
201,"busan",59,20051014,380,5,12173545279,1970002262,10221389175,6587918970,371459225,0,79841837,0,353613067,2098126492,2034934281,0,63192211,11891171971,11802518603,0,0,7114841809,3542841809,644178740,3.57e+09,3.52e+09,6874456654,4481734544,12518425573,1877285022,10171954927,7137567966,71332674,0,85209015,0,540518298,2342978310,2284349803,1816869230,58628507,8172677671,8057525463,33030000,0,3876248727,2076248727,715569434,1.8e+09,1.75e+09,6639407254,4246685144,28,30,"same","2005",12,29,409,358,-344880294,92717240,49434248,-549648996,300126551,0,-5367178,0,-186905231,-244851818,-249415522,-1816869230,4563704,3718494300,3744993140,-33030000,0,3238593082,1466593082,-71390694,1.77e+09,1.77e+09,235049400,235049400
206,"choongnam",159,19960501,339,3,1.04e+11,0,94226597063,43238410582,1479857324,446351445,1756566632,526550,11208159317,13440200761,12593375096,0,846825665,96213232246,93033622106,1587725200,0,60219395238,31164070906,594639593,29055324332,26425324332,49434037769,34114713245,93764300798,0,83806490587,36705843609,1585419415,234265926,2146278116,5427311,11303536389,14463950846,13697922151,22559027,766028695,86037826922,84002655366,919961600,0,60040369823,21507491847,0,38532877976,36202877976,40461407945,25142083421,96,93,"same","1996",21,94.5,433.5,359,10235699202,0,10420106476,6532566973,-105562091,212085519,-389711484,-4900761,-95377072,-1023750085,-1104547055,-22559027,80796970,10175405324,9030966740,667763600,0,179025415,9656579059,594639593,-9477553644,-9777553644,8972629824,8972629824
207,"sejong",85,20121005,12,5,2224269820,91157130,1698291851,1054540818,38681379,310806951,129137469,0,162695267,1186505123,1185230063,221908000,1275060,4809728708,4779939907,1038800,0,2750474719,799082574,589911856,1951392145,1788696878,3245759112,473261085,2220419230,94995118,1644441333,1001776160,45688989,139679262,135971407,0,386992506,982059629,982059629,367077703,0,4849971523,4799182722,1038800,0,2748967307,971800629,574699732,1777166678,1777166678,3083063845,310565818,46,46,"same","2012",5,46,58,360,3850590,-3837988,53850518,52764658,-7007610,171127689,-6833938,0,-224297239,204445494,203170434,-145169703,1275060,-40242815,-19242815,0,0,1507412,-172718055,15212124,174225467,11530200,162695267,162695267
210,"busan",65,20140313,194,5,4524274168,211230886,3845286816,2559498645,325453063,535736388,280394898,0,257473141,1319372290,1283368928,0,36003362,9208506877,8890706877,2.16e+08,0,5326224311,899756670,521573206,4426467641,4416467641,5201654856,201334689,3908684705,185178140,3252379687,2070509167,4533293,301840760,301840760,0,173819411,908523126,859298566,0,49224560,8824019898,8724019898,0,0,4450282269,551367682,0,3898914587,3588914587,5282260755,120728790,101,97,"change","2014",3,99,293,361,615589463,26052746,592907129,488989478,320919770,233895628,-21445862,0,83653730,410849164,424070362,0,-13221198,384486979,166686979,2.16e+08,0,875942042,348388988,521573206,527553054,827553054,-80605899,80605899
212,"gyeongbuk",25,20150112,157,5,750304870,0,1062477771,675886873,35947690,0,38580282,0,-276225211,15323809,15323809,0,0,5265359079,5244747745,0,0,2886402201,506402201,484971986,2.38e+09,2.38e+09,2394280687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,53,"same","2015",2,70.5,227.5,362,750304870,0,1062477771,675886873,35947690,0,38580282,0,-276225211,15323809,15323809,0,0,5265359079,5244747745,0,0,2886402201,506402201,484971986,2.38e+09,2.38e+09,2394280687,0
213,"choongnam",161,20060927,86,5,2660439974,108424820,2341221123,1297379150,4218650,145312222,101292812,7722622,61977837,424463729,415144674,390348530,9319055,5196642933,5187865933,0,0,3716129382,756129382,4.8e+08,2.96e+09,2.66e+09,1904977280,0,2483036203,138349179,2179920229,1289385220,25333401,115711086,94229412,7602186,66786924,393832959,385686389,352543690,8146570,5246422477,5244622477,0,0,3797255993,837255993,611500000,2.96e+09,2.66e+09,1842999443,0,63,61,"same","2006",11,62,148,363,177403771,-29924359,161300894,7993930,-21114751,29601136,7063400,120436,-4809087,30630770,29458285,37804840,1172485,-49779544,-56756544,0,0,-81126611,-81126611,-131500000,0,0,61977837,0
219,"gyeonggi",134,19960716,187,3,19834386153,4893623803,14452425786,8256016434,104930679,451472082,338427728,0,141795161,5187225593,4995361339,45003964,191864254,12720736151,11698736151,1.02e+09,0,14753789682,5621153461,4.3e+08,9132636221,6.34e+09,3154172062,0,20155442617,4888930043,15115183121,7787680140,176513086,613210247,342537848,0,-285367708,3960377524,3671779627,54355826,288597897,13176873919,12154873919,1.02e+09,0,14124874542,11655984240,4.4e+08,2468890302,0,3012376901,0,32,27,"same","1996",21,29.5,216.5,364,-321056464,4693760,-662757335,468336294,-71582407,-161738165,-4110120,0,427162869,1226848069,1323581712,-9351862,-96733643,-456137768,-456137768,0,0,628915140,-6034830779,-1e+07,6663745919,6.34e+09,141795161,0
220,"gyeongbuk",171,20170531,118,5,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.5e+07,0,1427069711,577069711,418500000,8.5e+08,8.5e+08,4717726221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,"same","2017",0,32.5,150.5,365,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.5e+07,0,1427069711,577069711,418500000,8.5e+08,8.5e+08,4717726221,0
221,"gyeongbuk",173,20170531,100,5,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.5e+07,0,1427069711,577069711,418500000,8.5e+08,8.5e+08,4717726221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2,"same","2017",0,32.5,132.5,366,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.5e+07,0,1427069711,577069711,418500000,8.5e+08,8.5e+08,4717726221,0
222,"gyeongbuk",10,19880906,66,4,4771337341,0,4924738889,2462769330,291375545,71670228,38559679,7189960,59113809,1043066605,1004572855,2200000,38493750,2892058815,2866418551,12572370,0,1672383491,1112383491,413102855,5.6e+08,5.3e+08,2262741929,1173386229,4804469841,0,4904652364,2359578170,274130653,105251463,38638823,4675460,64021207,993990042,953416045,1870000,40573997,2932134941,2909520377,12572370,0,1722496863,1162496863,443120633,5.6e+08,5.3e+08,2203628120,1114272420,85,82,"same","1988",29,83.5,149.5,367,-33132500,0,20086525,103191160,17244892,-33581235,-79144,2514500,-4907398,49076563,51156810,330000,-2080247,-40076126,-43101826,0,0,-50113372,-50113372,-30017778,0,0,59113809,59113809
223,"gyeonggi",105,20050509,136,5,3000046696,0,2754925676,1265778000,5973741,51423540,0,0,199671221,869968985,849604240,318068336,20364745,6435496022,6426932242,1420000,0,4363618245,714710929,411225464,3648907316,3648907316,2941846762,865697762,2968797323,0,2696356917,1243802800,1457089,40224701,0,0,233672794,960053560,936612197,266128951,23441363,6611271293,6602707513,1420000,0,4811585980,662678664,406384134,4148907316,4148907316,2759738873,683589873,66,64,"same","2005",12,65,201,368,31249373,0,58568759,21975200,4516652,11198839,0,0,-34001573,-90084575,-87007957,51939385,-3076618,-175775271,-175775271,0,0,-447967735,52032265,4841330,-5e+08,-5e+08,182107889,182107889
224,"gyeongnam",6,19950706,94,4,12085310681,2345063451,9760131179,7079759390,242088411,203329445,90497092,11100720,7774297,1734400213,1516043474,0,218356739,7376729350,7286282550,76847700,0,6824774620,3389551948,4e+08,3435222672,2901840000,2286354943,678344943,11846091594,2429975359,9622741495,6504509540,406754142,91509817,75129638,1677640,106941425,1800743570,1627477413,0,173266157,4997017048,4890870248,92547700,0,4519179972,3056049569,4e+08,1463130403,1.44e+09,2278580646,670570646,18,18,"same","1995",22,18,112,369,239219087,-84911908,137389684,575249850,-164665731,111819628,15367454,9423080,-99167128,-66343357,-111433939,0,45090582,2379712302,2395412302,-15700000,0,2305594648,333502379,0,1972092269,1461840000,7774297,7774297
225,"ulsan",125,20130206,158,5,3681334746,133015779,3242305534,2194824005,22069415,100193419,87882913,0,227889429,599086960,583759030,448292438,15327930,4236694917,4087644917,7.8e+07,0,2468529327,704789327,395979228,1763740000,1763740000,2367252550,2367252550,3328436370,138979292,2914251855,1935912090,13805382,130420213,108509604,5880,158584512,541522306,520759156,478034618,20763150,4227462858,4190012858,2.5e+07,0,2629622043,888522043,493066342,1741100000,1741100000,2139363121,2139363121,82,83,"same","2013",4,82.5,240.5,370,352898376,-5963513,328053679,258911915,8264033,-30226794,-20626691,-5880,69304917,57564654,62999874,-29742180,-5435220,9232059,-102367941,5.3e+07,0,-161092716,-183732716,-97087114,22640000,22640000,227889429,227889429
228,"jeonnam",175,19940708,94,4,8239625684,0,8036474713,4123918393,150609512,193347260,70671187,0,160413223,1697234103,1420532041,0,276702062,5085966405,5010966405,0,0,4890939863,1942711449,348465880,2948228414,2659253347,1892260645,708128559,7502611670,0,7046692343,3718354570,73658841,339582989,65744261,0,189995179,1886891629,1610327817,0,276563812,3693095018,3488095018,0,0,3848139225,1434744760,178006844,2413394465,2180773343,1731847422,547715336,95,90,"same","1994",23,92.5,186.5,371,737014014,0,989782370,405563823,76950671,-146235729,4926926,0,-29581956,-189657526,-189795776,0,138250,1392871387,1522871387,0,0,1042800638,507966689,170459036,534833949,478480004,160413223,160413223
229,"gyeongnam",32,19881017,0,4,4865825740,328640850,4518515829,2568101150,1229857877,104728234,97558065,267479720,876318984,2942061014,2877547033,2169813428,64513981,12195187340,8488389288,240591100,0,9214354576,1571474906,3.36e+08,7642879670,6959950000,5922893778,5137126809,3392320796,163792532,3588482068,1903150120,2312835253,135881429,110239750,786380800,1030619220,6352407895,6352407895,1458412966,0,7581883829,3710553341,2.24e+08,0,8110172225,7790172225,4367571146,3.2e+08,3.2e+08,5824119499,4260807825,19,77,"change","1988",29,48,48,372,1473504944,164848318,930033761,664951030,-1082977376,-31153195,-12681685,-518901080,-154300236,-3410346881,-3474860862,711400462,64513981,4613303511,4777835947,16591100,0,1104182351,-6218697319,-4031571146,7322879670,6639950000,98774279,876318984
239,"gyeongbuk",95,20150204,199,5,5805245841,243550386,4925257460,2523585346,152447,214691663,213691655,630830,421267949,1693862158,1671187318,822884401,22674840,4658748735,4543418735,115330000,0,4497231732,615904137,224233639,3881327595,3559911533,1855379161,0,4522626112,143501864,4192388162,2346052429,23890648,207851147,200822939,0,2775587,969799581,891785251,461822161,78014330,5011471778,4904141778,107330000,0,4547160147,391415567,3e+07,4155744580,3783572524,1434111212,0,95,94,"same","2015",2,94.5,293.5,373,1282619729,100048522,732869298,177532917,-23738201,6840516,12868716,630830,418492362,724062577,779402067,361062240,-55339490,-352723043,-360723043,8e+06,0,-49928415,224488570,194233639,-274416985,-223660991,421267949,0
241,"gyeonggi",74,20101223,401,5,28820808148,0,26262553096,10518017983,443301084,3409880347,386802520,431865950,-840190161,7352046531,7033324887,3827988535,318721644,19947228847,18671227573,348033000,0,26398483399,3018332657,2e+08,23380150742,11116070104,900791979,-370273021,25484317520,0,22705095106,9323253296,309206518,2558473304,397114765,313899410,216056218,6220723923,5747138461,3859469840,473585462,20157079600,19029608346,287583000,0,24433486803,4548859997,1.5e+09,19884626806,10793629760,1944316720,673251720,38,36,"same","2010",7,37,438,374,3336490628,0,3557457990,1194764687,134094566,851407043,-10312245,117966540,-1056246379,1131322608,1286186426,-31481305,-154863818,-209850753,-358380773,60450000,0,1964996596,-1530527340,-1.3e+09,3495523936,322440344,-1043524741,-1043524741
243,"gyeongbuk",8,20090219,131,5,3860050960,0,3539982016,2197332420,6570732,0,230149040,0,326639676,756919013,754920511,311004163,1998502,4016346785,3534112212,118980000,0,2259381263,534412693,0,1724968570,1.53e+09,2513884535,780812935,3909984700,0,3578814532,2217091020,14948087,0,193648696,0,346118255,669407237,667804052,342240979,1603185,3817646784,3520293116,118980000,0,2060465872,484727423,0,1575738449,1.53e+09,2426588149,693516549,44,85,"same","2009",8,64.5,195.5,375,-49933740,0,-38832516,-19758600,-8377355,0,36500344,0,-19478579,87511776,87116459,-31236816,395317,198700001,13819096,0,0,198915391,49685270,0,149230121,0,87296386,87296386
246,"jeonnam",145,19880801,191,3,10101810572,1776294760,8380210191,5336221850,151833893,85878960,51307456,0,11260554,820736077,658004747,617186245,162731330,8403699154,8304177856,99521298,0,2927022682,1169385412,168399093,1757637270,1657637270,6297412549,9530310,4037812915,867763748,3180942702,2135181720,27962463,43698653,20833653,0,-26629725,990725968,828429400,719125047,162281948,8562469697,8529295931,33173766,0,2955340250,1137545570,332417093,1817794680,1717794680,6597855415,9530310,12,1,"non","1988",29,6.5,197.5,376,6063997657,908531012,5199267489,3201040130,123871430,42180307,30473803,0,37890279,-169989891,-170424653,-101938802,449382,-158770543,-225118075,66347532,0,-28317568,31839842,-164018000,-60157410,-60157410,-300442866,0
254,"choongbuk",152,20150124,60,4,2326749862,399970836,3083860292,1370629246,3559844,279595429,228185308,4450440,-1437567291,1320624539,1277669038,314922197,42955501,9535549990,9533549990,2e+06,0,6676343772,1027132940,125593130,5649210832,4193665337,4179830757,0,403125080,0,344057772,186346220,1548,22238708,22238708,0,36830148,280574916,233574916,208068558,4.7e+07,8917908900,8917908900,0,0,3581085768,481085768,117947275,3.1e+09,3.1e+09,5617398048,0,56,1,"non","2015",2,28.5,88.5,377,1923624782,399970836,2739802520,1184283026,3558296,257356721,205946600,4450440,-1474397439,1040049623,1044094122,106853639,-4044499,617641090,615641090,2e+06,0,3095258004,546047172,7645855,2549210832,1093665337,-1437567291,0
258,"busan",72,20111222,0,5,872179110,48990716,769474379,517556621,6334,34885965,13166111,1820440,17013944,351747486,347849276,309003617,3014500,1099506237,1099506237,0,0,858702607,186721097,34770000,671981510,633981510,592551116,0,958370064,36826451,827022361,492766325,3960,41835966,18437526,0,52689246,268532610,265281130,222813856,3251480,1135020467,1135020467,0,0,828015905,486380953,353900000,341634952,316749910,575537172,0,40,42,"change","2011",6,41,41,378,-86190954,12164265,-57547982,24790296,2374,-6950001,-5271415,1820440,-35675302,83214876,82568146,86189761,-236980,-35514230,-35514230,0,0,30686702,-299659856,-319130000,330346558,317231600,17013944,0
260,"ulsan",124,20131128,120,4,3873943058,195181603,4801948310,2764029567,572382,233284074,192580428,0,-1355898547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40941040,0,525424188,370249300,311229,15952000,11952000,0,-500123919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,62,"same","2013",4,63,183,379,3833002018,195181603,4276524122,2393780267,261153,217332074,180628428,0,-855774628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,"gyeonggi",12,20071224,122,5,3203369760,121305945,3016977154,1691654970,2767325,42813140,42748980,0,25040846,572203990,559381966,238205017,273500,3256595679,2994192938,79510330,0,1911263611,411263611,0,1.5e+09,1.5e+09,1917536058,0,3215763567,88929042,2923268081,1579212040,73389187,58998772,38628772,26170340,191786519,598918238,598265595,252655437,0,3198457003,3032836783,33090500,0,1904880029,1904880029,1.5e+09,0,0,1892495212,0,67,2,"same","2007",10,34.5,156.5,380,-12393807,32376903,93709073,112442930,-70621862,-16185632,4120208,-26170340,-166745673,-26714248,-38883629,-14450420,273500,58138676,-38643845,46419830,0,6383582,-1493616418,-1.5e+09,1.5e+09,1.5e+09,25040846,0
292,"gyeonggi",24,19960308,12,2,3502171287,0,3734032401,2302743310,24842772,26981985,15108459,0,-234000327,586307606,537944463,296215154,48363143,2776432432,2641040471,5100000,0,2646999296,1370486234,0,1276513062,4.15e+08,715740742,-25228158,3725639510,0,3814298684,2319919003,11479941,16619798,13834246,0,-93799031,662325084,613510565,192701979,48814519,2456996985,2451896985,5100000,0,2170056436,885804690,0,1284251746,4.15e+08,949265633,208296733,70,67,"same","1996",21,68.5,80.5,381,-223468223,0,-80266283,-17175693,13362831,10362187,1274213,0,-140201296,-76017478,-75566102,103513175,-451376,319435447,189143486,0,0,476942860,484681544,0,-7738684,0,-233524891,-233524891
293,"jeonbuk",26,20050503,124,5,19040120301,1809686866,18630988374,9159502876,3612970059,2069878980,967337721,44654799,97881341,138476790,138476790,100980930,0,4592048854,2829903500,0,0,44852005,1009044865,0,0,0,925107970,4288626279,18117082193,1685135843,14954784060,8569088083,45280314,1215562462,1090310725,63119448,243760694,184957435,183748945,176641380,1208490,4395337615,2829903500,0,0,57485251,1047007612,0,0,0,971025291,4209769513,0,0,"non","2005",12,0,124,382,923038108,124551023,3676204314,590414793,3567689745,854316518,-122973004,-18464649,-145879353,-46480645,-45272155,-75660450,-1208490,196711239,0,0,0,-12633246,-37962747,0,0,0,-45917321,78856766
294,"choongnam",28,20070914,124,5,3023693310,83253062,2708665450,1438180079,84776266,174381426,138877326,19456897,122712741,2320507788,2314833988,345135637,5673800,5458576210,5447576210,1.1e+07,0,1666029149,139085575,0,1526943574,1526943574,6113054849,0,2953772260,88992478,2773533796,1408527602,77469178,211047474,138153154,0,-42332310,2326351938,2321114211,217837440,5237727,5661081089,5650081089,1.1e+07,0,1997090919,263562970,0,1733527949,1733527949,5990342108,0,67,65,"change","2007",10,66,190,383,69921050,-5739416,-64868346,29652477,7307088,-36666048,724172,19456897,165045051,-5844150,-6280223,127298197,436073,-202504879,-202504879,0,0,-331061770,-124477395,0,-206584375,-206584375,122712741,0
299,"gyeongnam",32,20160329,156,5,2807252790,189692304,3719921250,2004020934,0,0,215416713,0,-1102360764,2519927279,2299566279,16500000,220361000,5535015297,5431439536,50400161,0,9233546793,4166036793,0,5067510000,5067510000,-1178604217,0,1279056568,108686957,2322884130,1408016850,0,0,158956617,0,-1152514519,2369326148,2267223148,1.1e+07,102103000,5698856623,5594372462,45400161,0,7930073123,2930073123,0,5e+09,5e+09,138109648,0,73,68,"same","2016",1,70.5,226.5,384,1528196222,81005347,1397037120,596004084,0,0,56460096,0,50153755,150601131,32343131,5500000,118258000,-163841326,-162932926,5e+06,0,1303473670,1235963670,0,67510000,67510000,-1316713865,0
301,"gyeongnam",32,20120220,174,5,3909618456,140999792,3529514998,2510576803,14164802,0,233132294,0,253268468,1425011575,1310775575,904006961,114236000,5616632654,5589632654,2.7e+07,0,4704816402,492937695,0,4211878707,4211878707,2336827827,0,3834959080,135442240,3589611608,2567364676,131359431,0,230484000,0,241264663,1674054721,1610252591,767912336,63802130,5058892577,5055892577,3e+06,0,4439122347,412515798,0,4026606549,4026606549,2293824951,0,89,91,"change","2012",5,90,264,385,74659376,5557552,-60096610,-56787873,-117194629,0,2648294,0,12003805,-249043146,-299477016,136094625,50433870,557740077,533740077,2.4e+07,0,265694055,80421897,0,185272158,185272158,43002876,0
307,"gyeongnam",35,19880826,95,4,10765900122,0,11483996496,6326855029,823222665,69643963,49141906,0,35482328,1512967958,1429411175,931023840,83556783,5247102810,4734251254,512851556,0,4519783459,2902783459,0,1.62e+09,1594400000,2240287309,0,9466426520,0,9788969058,5240956230,404832240,69775902,45457289,0,12513800,1594623806,1505988267,754194050,88635539,5104398321,4683738321,420660000,0,4494217146,2731017146,0,1763200000,1740600000,2204804981,0,16,15,"same","1988",29,15.5,110.5,386,1299473602,0,1695027438,1085898799,418390425,-131939,3684617,0,22968528,-81655848,-76577092,176829790,-5078756,142704489,50512933,92191556,0,25566313,171766313,0,-143200000,-146200000,35482328,0
310,"seoul",36,20100531,104,5,2846454139,0,2975635457,1226582599,27863965,152257910,39142558,0,-253575263,1358299893,1358299893,5922690,0,1800441173,1650367839,1.5e+08,0,1452610481,1372151315,0,80459166,0,1706130585,143773550,3258857834,0,3060128158,1364295627,12313684,38708618,34705682,24136658,148198084,1267779938,1267779938,705850,0,2076712976,1878377882,197381760,0,1902391248,1902391248,1649456932,0,0,1442101666,397348813,0,0,"non","2010",7,0,104,387,-412403695,0,-84492701,-137713028,15550281,113549292,4436876,-24136658,-401773347,90519955,90519955,5216840,0,-276271803,-228010043,-47381760,0,-449780767,-530239933,-1649456932,80459166,0,264028919,-253575263
